,work_id,title_cc,author_cc,year,word_count,not_before,not_after,is_earlymodern,title_lem,author_dates,author_lem,author_viaf,author_viaf_id,edition,editor,publisher,pub_place,pub_date,series_title,series_id,source,prelemmatized,notes,author_wd
82,10081,De celebrandis vigiliis,Petrus Damianus,1007-1072,8863,1007.0,1072.0,False,De celebrandis vigiliis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeCeVi,Patrologia Latina,True,,
83,10082,De communi vita canonicorum,Petrus Damianus,1007-1072,9065,1007.0,1072.0,False,De communi vita canonicorum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeCoViC,Patrologia Latina,True,,
84,10083,De dignitate sacerdotii,Petrus Damianus,1007-1072,7065,1007.0,1072.0,False,De dignitate sacerdotii,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeDiSa2,Patrologia Latina,True,,
85,10084,De divina omnipotentia in reparatione corruptae et factis infectis reddendis,Petrus Damianus,1007-1072,34028,1007.0,1072.0,False,De divina omnipotentia in reparatione corruptae et factis infectis reddendis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeDiOmI,Patrologia Latina,True,,
86,10085,De eleemosyna ad Mainardum,Petrus Damianus,1007-1072,16364,1007.0,1072.0,False,De eleemosyna ad Mainardum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeElAdM,Patrologia Latina,True,,
87,10086,De ferenda aequanimiter correptione,Petrus Damianus,1007-1072,7786,1007.0,1072.0,False,De ferenda aequanimiter correptione,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeFeAeC,Patrologia Latina,True,,
88,10087,De fide Deo obstricta,Petrus Damianus,1007-1072,13012,1007.0,1072.0,False,De fide Deo obstricta,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeFiDeO,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
89,10088,De fide catholica ad Ambrosium,Petrus Damianus,1007-1072,18476,1007.0,1072.0,False,De fide catholica ad Ambrosium,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeFiCaA,Patrologia Latina,True,,
90,10089,De fluxa gloria mundi et despectione saeculi,Petrus Damianus,1007-1072,13521,1007.0,1072.0,False,De fluxa gloria mundi et despectione saeculi,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeFlGlM,Patrologia Latina,True,,
91,10090,"Patrologia Latina, vol. 145",Petrus Damianus,1007-1072,12805,1007.0,1072.0,False,De frenanda ira et simultatibus extirpandis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeFrIrE,,True,,
92,10091,De fuga dignitatum ecclesiasticarum,Petrus Damianus,1007-1072,8081,1007.0,1072.0,False,De fuga dignitatum ecclesiasticarum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeFuDiE,Patrologia Latina,True,,
93,10092,De gradibus parentelae,Petrus Damianus,1007-1072,15000,1007.0,1072.0,False,De gradibus parentelae,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeGrPa,Patrologia Latina,True,,
94,10093,De horis canonicis,Petrus Damianus,1007-1072,9611,1007.0,1072.0,False,De horis canonicis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeHoCa,Patrologia Latina,True,,
95,10094,De institutis suae congregationis ,Petrus Damianus,1007-1072,32717,1007.0,1072.0,False,De institutis suae congregationis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeInSuC,Patrologia Latina,True,,
96,10095,De jejunio Sabbati,Petrus Damianus,1007-1072,4671,1007.0,1072.0,False,De jejunio Sabbati,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeJeSa,Patrologia Latina,True,,
97,10096,De laude flagellorum et disciplinae,Petrus Damianus,1007-1072,8126,1007.0,1072.0,False,De laude flagellorum et disciplinae,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeLaFlE,Patrologia Latina,True,,
98,10097,De novissimis et Antichristo,Petrus Damianus,1007-1072,4060,1007.0,1072.0,False,De novissimis et Antichristo,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeNoEtA2,Patrologia Latina,True,,
99,10098,De officio principis in coercitione improborum,Petrus Damianus,1007-1072,13018,1007.0,1072.0,False,De officio principis in coercitione improborum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeOfPrI,Patrologia Latina,True,,
100,10099,De ordine eremitarum et facultatibus eremi Fontis Avellani,Petrus Damianus,1007-1072,5302,1007.0,1072.0,False,De ordine eremitarum et facultatibus eremi Fontis Avellani,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeOrErE,Patrologia Latina,True,,
101,101,Epistola ad S. Cyprianum,Novatianus,fl. 260,4778,260.0,260.0,False,Epistola ad S. Cyprianum,fl. 260,Novatianus,262938015,262938015,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1844,"Patrologia Latina, vol. 3",Novati.EpAdSCy,Patrologia Latina,True,,
102,10100,De patientia in insectatione improborum,Petrus Damianus,1007-1072,5038,1007.0,1072.0,False,De patientia in insectatione improborum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DePaInI,Patrologia Latina,True,,
103,10101,De perfecta informatione monachi,Petrus Damianus,1007-1072,11160,1007.0,1072.0,False,De perfecta informatione monachi,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DePeInM,Patrologia Latina,True,,
104,10102,De perfectione monachorum,Petrus Damianus,1007-1072,43010,1007.0,1072.0,False,De perfectione monachorum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DePeMo,Patrologia Latina,True,,
105,10103,De picturis principum apostolorum,Petrus Damianus,1007-1072,6902,1007.0,1072.0,False,De picturis principum apostolorum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DePiPrA,Patrologia Latina,True,,
106,10104,De quadragesima et quadraginta duabus mansionibus Hebraeorum,Petrus Damianus,1007-1072,19402,1007.0,1072.0,False,De quadragesima et quadraginta duabus mansionibus Hebraeorum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeQuEtQ,Patrologia Latina,True,,
107,10105,De sacramentis per improbos administratis,Petrus Damianus,1007-1072,8223,1007.0,1072.0,False,De sacramentis per improbos administratis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeSaPeI,Patrologia Latina,True,,
108,10106,De sancta simplicitate scientiae inflanti anteponenda,Petrus Damianus,1007-1072,10063,1007.0,1072.0,False,De sancta simplicitate scientiae inflanti anteponenda,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeSaSiS,Patrologia Latina,True,,
109,10107,De spiritualibus deliciis,Petrus Damianus,1007-1072,5657,1007.0,1072.0,False,De spiritualibus deliciis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeSpDe,Patrologia Latina,True,,
110,10108,De tempore celebrandi nuptias,Petrus Damianus,1007-1072,8181,1007.0,1072.0,False,De tempore celebrandi nuptias,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeTeCeN,Patrologia Latina,True,,
111,10109,De variis miraculosis narrationibus,Petrus Damianus,1007-1072,19306,1007.0,1072.0,False,De variis miraculosis narrationibus,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeVaMiN,Patrologia Latina,True,,
112,10110,De variis sacris quaestionibus,Petrus Damianus,1007-1072,9393,1007.0,1072.0,False,De variis sacris quaestionibus,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeVaSaQ,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
113,10111,De vera felicitate ac sapientia,Petrus Damianus,1007-1072,7494,1007.0,1072.0,False,De vera felicitate ac sapientia,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeVeFeA,Patrologia Latina,True,,
114,10112,De vili vestitu ecclesiasticorum,Petrus Damianus,1007-1072,5890,1007.0,1072.0,False,De vili vestitu ecclesiasticorum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeViVeE,Patrologia Latina,True,,
115,10113,De vita eremitica et probatis eremitis,Petrus Damianus,1007-1072,15877,1007.0,1072.0,False,De vita eremitica et probatis eremitis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DeViErE,Patrologia Latina,True,,
116,10114,Dialogus inter Judaeum et Christianum ad Honestum,Petrus Damianus,1007-1072,7992,1007.0,1072.0,False,Dialogus inter Judaeum et Christianum ad Honestum,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DiInJuE,Patrologia Latina,True,,
117,10115,Disceptatio synodalis inter advocatum regis et defensorem Romanae ecclesiae ,Petrus Damianus,1007-1072,17188,1007.0,1072.0,False,Disceptatio synodalis inter advocatum regis et defensorem Romanae ecclesiae,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.DiSyInA,Patrologia Latina,True,,
118,10116,Dissertatiuncula,Petrus Damianus,1007-1072,4367,1007.0,1072.0,False,Dissertatiuncula,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.Disser15,Patrologia Latina,True,,
119,10117,Expositio mystica historiarum Libri Geneseos,Petrus Damianus,1007-1072,12960,1007.0,1072.0,False,Expositio mystica historiarum Libri Geneseos,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.ExMyHiL,Patrologia Latina,True,,
120,10118,Hymnus de gloria Paradisi,Petrus Damianus,1007-1072,794,1007.0,1072.0,False,Hymnus de gloria Paradisi,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.HyDeGlP,Patrologia Latina,True,,
121,10119,Institutio monialis,Petrus Damianus,1007-1072,22752,1007.0,1072.0,False,Institutio monialis,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.InsMon,Patrologia Latina,True,,
122,10120,Invectio in episcopum monachos ad saeculum revocantem,Petrus Damianus,1007-1072,16625,1007.0,1072.0,False,Invectio in episcopum monachos ad saeculum revocantem,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.InInEpM,Patrologia Latina,True,,
123,10121,Liber Dominus vobiscum ad Leonem,Petrus Damianus,1007-1072,23826,1007.0,1072.0,False,Liber Dominus vobiscum ad Leonem,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.LiDoVoA,Patrologia Latina,True,,
124,10122,Liber Gomorrhianus ad Leonem IX,Petrus Damianus,1007-1072,36220,1007.0,1072.0,False,Liber Gomorrhianus ad Leonem IX,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.LiGoAdL,Patrologia Latina,True,,
125,10123,Liber gratissimus ad Henricum Ravennatem,Petrus Damianus,1007-1072,71242,1007.0,1072.0,False,Liber gratissimus ad Henricum Ravennatem,1007-1072,Petrus Damianus,50018008,50018008,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",PetDam.LiGrAdH,Patrologia Latina,True,,
126,10124,Acta,Synodus in Galliis celebrata; Petrus Damianus ,,1688,,,False,Acta,,Synodus in Galliis celebrata; Petrus Damianus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 145",SyInGaC.Acta18,Patrologia Latina,True,,
127,10125,Gesta Hammaburgensis ecclesiae pontificum,Adamus Bremensis1068-1081 ,1068-1081,131102,1068.0,1081.0,False,Gesta Hammaburgensis ecclesiae pontificum,1068-1081,Adamus Bremensis,84951025,84951025,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",AdaBre.GeHaEcP,Patrologia Latina,True,,
128,10126,Epistolae et diplomata,Alexander II ,,105560,,,False,Epistolae et diplomata,,Alexander II,249864617,249864617,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",AleIi.EpEtDi9,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],Q171112
129,10127,Vita S. Joannis Gualberti,Andreas Strumensis ,,46071,,,False,Vita S. Joannis Gualberti,,Andreas Strumensis,71750119,71750119,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",AndStr.ViSJoGu2,Patrologia Latina,True,,
130,10128,Vita S. Joannis Gualberti,Atto Pistoriensis ,,41157,,,False,Vita S. Joannis Gualberti,,Atto Pistoriensis,24991151,24991151,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",AttPis.ViSJoGu,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
131,10129,Chronicon breve Bremense,Auctor incertus ,,1702,,,False,Chronicon breve Bremense,,Auctor incertus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",AucInc.ChBrBr,Patrologia Latina,True,,
132,10130,Epitaphium Lietberti,Auctor incertus ,,78,,,False,Epitaphium Lietberti,,Auctor incertus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",AucInc.EpiLie,Patrologia Latina,True,,
133,10131,Diploma,Deoduinus Leodiensis1050-1075 ,1050-1075,452,1050.0,1075.0,False,Diploma,1050-1075,Deoduinus Leodiensis,10582451,10582451,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",DeoLeo.Diplom19,Patrologia Latina,True,,Q129500
134,10132,Epistola ad I. episcopum,Deoduinus Leodiensis1050-1075 ,1050-1075,868,1050.0,1075.0,False,Epistola ad I. episcopum,1050-1075,Deoduinus Leodiensis,10582451,10582451,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",DeoLeo.EpAdIEp,Patrologia Latina,True,,Q129500
135,10133,Epistola contra Brunonem et Berengarium,Deoduinus Leodiensis1050-1075 ,1050-1075,1722,1050.0,1075.0,False,Epistola contra Brunonem et Berengarium,1050-1075,Deoduinus Leodiensis,10582451,10582451,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",DeoLeo.EpCoBrE,Patrologia Latina,True,,Q129500
136,10134,Privilegium pro collegiata ecclesia Mariae Hoiensi,Deoduinus Leodiensis1050-1075 ,1050-1075,862,1050.0,1075.0,False,Privilegium pro collegiata ecclesia Mariae Hoiensi,1050-1075,Deoduinus Leodiensis,10582451,10582451,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",DeoLeo.PrPrCoE,Patrologia Latina,True,,Q129500
137,10135,Alterum epitaphium Angelranni,Guido Ambianensis1049-1076 ,1049-1076,382,1049.0,1076.0,False,Alterum epitaphium Angelranni,1049-1076,Guido Ambianensis,79132486,79132486,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",GuiAmb.AlEpAn,Patrologia Latina,True,,
138,10136,Charta concessa abbatiae Corbeiensi,Guido Ambianensis1049-1076 ,1049-1076,664,1049.0,1076.0,False,Charta concessa abbatiae Corbeiensi,1049-1076,Guido Ambianensis,79132486,79132486,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",GuiAmb.ChCoAbC,Patrologia Latina,True,,
139,10137,Epistola ad Fulconem,Guido Ambianensis1049-1076 ,1049-1076,182,1049.0,1076.0,False,Epistola ad Fulconem,1049-1076,Guido Ambianensis,79132486,79132486,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",GuiAmb.EpAdFu,Patrologia Latina,True,,
140,10138,Epitaphium Angelranni,Guido Ambianensis1049-1076 ,1049-1076,58,1049.0,1076.0,False,Epitaphium Angelranni,1049-1076,Guido Ambianensis,79132486,79132486,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1853,"Patrologia Latina, vol. 146",GuiAmb.EpiAng,Patrologia Latina,True,,
